file_name,title,description,topics,keywords,contentType,contentSubType
36f77277-401a-4dd5-aaf4-baa761fc6554.json,Aviation Lessons:  How a Helicopter Flies,"An introduction on how a helicopter flies.  This video goes over key points such as Flight Conditions, Flight Controls and Rotor System","['Intelligence Hub', 'Foundational Knowledge']","['goodfellow itu', 'aviation', 'helicopter', 'flight', 'flight controls', 'rotor systems', 'flight conditions', 'collective pitch', 'cylic']",File,Video
882393f7-932d-4337-baef-164e468216f5.json,  Aviation Lessons: How an Airplane Flies,An introduction on how an airplane flies. This video goes over key points such as the Four Forces of Flight and the Major Components of an Airframe.,"['Intelligence Hub', 'Foundational Knowledge']","['aviation', 'goodfellow itu', 'thrust', 'weight', 'drag', 'air pressure', 'fuselage', 'fighter', 'airliner']",File,Video
ef125457-505d-44cd-a3f6-f44727865a6f.json,Aviation Lessons: How an Aircraft Engine Works,"An introduction on how an aircraft engine works. This video goes over key points such as what is Afterburner, Turbo Fan Engines, Propellers, Turboprop Engines and Vectored Thrust","['Intelligence Hub', 'Foundational Knowledge']","['goodfellow itu', 'turbofan', 'engine parts', 'compressor', 'afterburner', 'vectored thrust', 'turboprop', 'propellers', 'pitch', 'feathering', 'aviation']",File,Video
b95243ab-0f19-4031-a159-6e728432ca88.json,"(U) Knowledge Check for Air Force Research Laboratory: Science & Technology Protection, Sep 2022",This knowledge check presentation consists of 5 questions that review the content of the AFRL/IP briefing on Science & Technology Protection. Content is Unclassified.,"['Acquisition Hub', 'Engineering', 'Security']",[],File,PPT
321b6180-c5ff-4df1-b2c2-be0a334610f0.json,Adobe Photoshop Session 3 of 3,Recording of Live Training of Adobe Photoshop Session 3 of 3. See Learning Professionals hub for more Adobe Training. ,['Adobe Creative Cloud'],"['photoshop', 'adobe creative cloud', 'photo editing']",File,Video
81dade72-0edc-48c1-81d9-9d4116fc31fe.json,Adobe Audition Training Session 1 of 3 ,Recording of Live Training of Adobe Audition: Session 1 of 3. Please view the Learning Professionals hub for other sessions and other Adobe Training. ,['Adobe Creative Cloud'],"['adobe', 'adobe audition', 'audio editing', 'podcast', 'adobe creative cloud']",File,Video
1fb9c399-3bf7-4d20-9a6b-ff1a85ff1110.json,(CUI) Knowledge Check for DoD Anti-Tamper Overview,This knowledge check presentation consists of 7 questions that review the content of the DoD Anti-Tamper Executive Agent Program Office overview of Anti-Tamper. Content is Controlled Unclassified Information.,"['Acquisition Hub', 'Engineering', 'Logistics', 'Program Management', 'Security']",[],File,PPT
33b0281e-9c09-4af3-b2a8-d5c67171ad16.json,(CUI) Knowledge Check for Air Force Cyber Incident Damage Assessment,This knowledge check presentation consists of 6 questions that review the content of the Air Force Cyber Incident Damage Assessment presentation. Overall content level is Controlled Unclassified Information.,"['Acquisition Hub', 'Security']",[],File,PPT
a4098850-f4e5-4692-b685-fdfdd276a6f4.json,Adobe Audition Session 2 of 3 ,Recording of Live Training of Adobe Audition Session 2 of 3. Please see the learning professionals hubs for more Adobe Training and resources. ,['Adobe Creative Cloud'],"['audition', 'adobe creative cloud', 'audio editing', 'podcast']",File,Video
de070dbe-8466-4319-a767-26b8b3344f0c.json,Goodfellow Guardian Welcome Video,Welcome video for all newly assigned USSF Guardians to Goodfellow AFB. Includes a pacing threat video to highlight the threat new trainees are being taught to counter.,['Intelligence Hub'],[],File,Video
44776a64-318c-4a54-96f9-3c3c0d560c00.json,Adobe Audition Session 3 of 3 ,Recording of Live Training of  Adobe Audition Session 3 of 3. Please see Learning Professionals Hub for more Adobe Learning. ,['Adobe Creative Cloud'],"['audition', 'adobe creative cloud', 'audio editing', 'podcast']",File,Video
ce51c6fe-8760-40be-9743-10d8a3dde677.json,SysMLv2 In 3D,"This video explores concepts for viewing SysMLv2 models in a 3D environment for CSCE684.
Objective: 00:00
Inspiration: 00:17
Dice Example: 00:39
Applying Color: 02:06
Loading the Computer Model: 02:29
Loading the Room Model: 04:27
Searching: 06:54


","['Lifecycle Model Management', 'Information Management']",[],File,Video
b3e7fc7e-d917-4be1-94ea-f8dc64e2568e.json,Cloning and Building SysMLv2 Kernel - CSCE793 MidTerm Report,This presentation provides insights for building the SysMLv2 Java Kernel and adding dependencies to a Java codebase in Eclipse.,"['Acquisition', 'Systems Requirements Definition', 'Architecture Definition', 'Implementation']",[],File,PPT
12446db5-1752-4366-a1f4-574f97ab0831.json,OSLC – Open Services for Lifecycle Collaboration Integration - CSCE793 Final Report,This presentation describes the initial OSLC integration in Stitch for CSCE793,"['Lifecycle Model Management', 'Integration', 'Architecture Definition', 'Implementation']",[],File,PPT
1f557ad6-aacf-4aa1-bb5f-d84e2774ebbb.json,(CUI) Knowledge Check for DAF Supply Chain Risk Management,"This knowledge check presentation consists of 6 questions that review the content of the Air and Space Force Supply Chain Risk Management briefing by Dr Christian E. Randall, AFIT/LS. Content is Controlled Unclassified Information.","['Acquisition Hub', 'Logistics', 'Security']",[],File,PPT
60b4c908-5d2e-45c6-a73f-1f8033564107.json,(CUI) Knowledge Check for AF Nuclear Weapons Center Program & Technology Protection,"This knowledge check presentation consists of 3 questions that review the content of the AF Nuclear Weapons Center, Mr Patrick McWain’s discussion about weapon systems threats and vulnerabilities, role of security professional and embedded specialists in technology protection. Content is Controlled Unclassified Information.","['Acquisition Hub', 'Security']",[],File,PPT
1c59a32b-82a1-4834-8a02-b2700f49bdab.json,21R Webinar - 2 June 2023,"Quarterly career field brief to provide VML updates, PCS policy, command, IDE/SDE, special programs, AAD, etc. ",['Logistics Readiness Hub'],"['#21r', '#lro']",File,Video
b2f44df0-b61b-4e2b-89db-4e3473b114af.json,(CUI) Knowledge Check for Culture of Security Risk Mitigation,This knowledge check presentation consists of 6 questions that review the content of the panel discussion with experts in security and information protection that addresses some of the cultural challenges within US Air Force acquisition programs and the need for information protection in the age of technology. Content is Controlled Unclassified Information.,"['Acquisition Hub', 'Security']",[],File,PPT
1d5854a2-14e6-438f-bcb3-f64124559fd4.json,(U) Orientation to and Overview of Program & Technology Protection Learning Path for AFMC/IP,"This brief video provides an orientation to and overview of the HQ AFMC/IP Program & Technology Protection Learning Path. It summarizes the breadth and depth of relevant, current information related to the need for information protection of US Air Force programs and technology, and it orients the user to videos, briefings, reports, knowledge checks, reference material and points of contact within the Learning Path. Content is Unclassified.","['Acquisition Hub', 'Security']",[],File,Video
1e405f71-af5c-4263-aa89-34dd0a3d7be2.json,(U) Know the Risk - Raise Your Shield: Supply Chain Risk Management,"Government and industry organizations have information and technologies that need to be protected from theft by foreign adversaries common vulnerability increasingly being exploited is the acquisition supply chain. At one time, protecting our nation's secrets was simple – lock them away and make sure only those with the proper authorization had access, and above all else, keep those secrets out of the hands of Cold War adversaries. But those days are over. Today our secrets are targeted by foreign intelligence services, foreign militaries, corporations, criminal organizations, and terrorist groups. They are targeting more than just classified information; they are looking to steal our technologies, our trade secrets, our research and development – anything that will weaken our national and economic security. Content is Unclassified.","['Acquisition Hub', 'Logistics', 'Engineering', 'Program Management', 'Security']",[],Web Resource,Web Page
79df3f98-bce2-4173-8f0a-01e5115074cc.json,"(U) Deliver Uncompromised: Bill Stephens, Counterintelligence Director, discusses Supply Chain Risk","Bill Stephens, Counterintelligence Director, Defense Counterintelligence and Security Agency, discusses Supply Chain security threats, solutions and goal of Deliver Uncompromised. Content is Unclassified.","['Engineering', 'Logistics', 'Program Management', 'Acquisition Hub', 'Security']",[],Web Resource,Web Page
264e0c92-52e8-4659-a84e-322d2dd38f3f.json,"DAU course STM 0020, Fundamentals of Science & Technology Protection","This Online Training (OLT) course provides science & technology (S&T) managers guidance on how to conduct risk-informed protection planning and management of their technology, programs, projects, systems and technical information to mitigate adversary impacts that threaten to erode DoD technology advantages.","['Acquisition Hub', 'Engineering', 'Program Management', 'Security']",[],Web Resource,Web Page
21a097f0-49d1-432b-be49-7e7368a0f6a8.json,"Contract Language for Program Protection, Jun 2023","This briefing describes the cyber landscape for vulnerabilities and program protection, and contractual guidance and language with respect to cybersecurity in acquisition. Content is Unclassified.","['Acquisition Hub', 'Program Management', 'Contracting', 'Engineering', 'Security']",[],File,PPT
b22bd091-520c-4f1f-a20f-9244ea65da45.json,Turn the Ship Around,"This MindSpring animation was adapted from Captain David Marquet's talk on Greatness, and is based on his book, Turn the Ship Around!",['Aircraft Maintenance'],[],Web Resource,YouTube
793453b8-bab9-4cf9-a24d-d136e1ba4c5d.json,Adobe InDesign Session 1 of 3,Recording of Live Training for Adobe InDesign Session 1 of 3,['Adobe Creative Cloud'],"['adobe indesign', 'adobe creative cloud']",File,Video
c4bda9f1-2cb1-4a09-8953-ec6c833b3ed0.json,Adobe InDesign Session 2 of 3,Recording of Live Training of Adobe InDesign Session 2 of 3,['Adobe Creative Cloud'],"['adobe indesign', 'adobe creative cloud', 'adobe']",File,Video
3d33febd-dc19-4f2f-a506-07c6e5d3b8e7.json,Adobe InDesign Session 3 of 3,Recording of Live Training of Adobe InDesign Session 3 of 3. ,['Adobe Creative Cloud'],"['adobe', 'adobe indesign']",File,Video
b4ca403e-8f68-478c-beb2-c2d071c7dd22.json,Adobe Illustrator Session 1 of 3,Recording of Live Adobe Illustrator Training Sessions 1 of 3,['Adobe Creative Cloud'],"['adobe ', 'adobe creative cloud', 'adobe illustrator']",File,Video
5f1acac6-42c4-414f-be08-127a08a3763d.json,Adobe Illustrator Session 2 of 3 ,Recording of Live Adobe Illustrator Training Session 2 of 3,['Adobe Creative Cloud'],"['adobe', 'adobe creative cloud', 'adobe illustrator']",File,Video
18681f07-d46c-48a1-915f-11d392c4bb52.json,Adobe Illustrator Session 3 of 3,Recording of Live Training of Adobe Illustrator Session 3 of 3. See Learning Professionals Hub for entire Adobe Creative Cloud Training. ,['Adobe Creative Cloud'],"['adobe', 'adobe creative cloud', 'adobe illustrator']",File,Video
